'Elapsed time','V1'
15.642,-0.225
15.644,-0.230
15.647,-0.240
15.650,-0.250
15.653,-0.245
15.656,-0.245
15.658,-0.255
15.661,-0.255
15.664,-0.250
15.667,-0.250
15.669,-0.245
15.672,-0.235
15.675,-0.235
15.678,-0.245
15.681,-0.245
15.683,-0.245
15.686,-0.255
15.689,-0.260
15.692,-0.270
15.694,-0.250
15.697,-0.255
15.700,-0.250
15.703,-0.245
15.706,-0.230
15.708,-0.215
15.711,-0.215
15.714,-0.225
15.717,-0.220
15.719,-0.235
15.722,-0.225
15.725,-0.245
15.728,-0.245
15.731,-0.225
15.733,-0.220
15.736,-0.215
15.739,-0.210
15.742,-0.205
15.744,-0.195
15.747,-0.210
15.750,-0.200
15.753,-0.215
15.756,-0.220
15.758,-0.230
15.761,-0.220
15.764,-0.210
15.767,-0.210
15.769,-0.210
15.772,-0.200
15.775,-0.205
15.778,-0.185
15.781,-0.190
15.783,-0.200
15.786,-0.200
15.789,-0.210
15.792,-0.225
15.794,-0.205
15.797,-0.210
15.800,-0.210
15.803,-0.195
15.806,-0.190
15.808,-0.185
15.811,-0.175
15.814,-0.195
15.817,-0.205
15.819,-0.200
15.822,-0.205
15.825,-0.210
15.828,-0.215
15.831,-0.210
15.833,-0.205
15.836,-0.195
15.839,-0.200
15.842,-0.185
15.844,-0.185
15.847,-0.190
15.850,-0.195
15.853,-0.215
15.856,-0.220
15.858,-0.215
15.861,-0.220
15.864,-0.210
15.867,-0.210
15.869,-0.205
15.872,-0.205
15.875,-0.195
15.878,-0.200
15.881,-0.215
15.883,-0.210
15.886,-0.200
15.889,-0.220
15.892,-0.230
15.894,-0.235
15.897,-0.230
15.900,-0.225
15.903,-0.220
15.906,-0.215
15.908,-0.215
15.911,-0.205
15.914,-0.210
15.917,-0.220
15.919,-0.215
15.922,-0.225
15.925,-0.240
15.928,-0.240
15.931,-0.230
15.933,-0.220
15.936,-0.205
15.939,-0.200
15.942,-0.200
15.944,-0.200
15.947,-0.215
15.950,-0.220
15.953,-0.225
15.956,-0.230
15.958,-0.235
15.961,-0.235
15.964,-0.225
15.967,-0.225
15.969,-0.215
15.972,-0.210
15.975,-0.200
15.978,-0.200
15.981,-0.195
15.983,-0.195
15.986,-0.210
15.989,-0.210
15.992,-0.205
15.994,-0.210
15.997,-0.195
16.000,-0.175
16.003,-0.160
16.006,-0.155
16.008,-0.155
16.011,-0.140
16.014,-0.145
16.017,-0.150
16.019,-0.160
16.022,-0.165
16.025,-0.175
16.028,-0.190
16.031,-0.200
16.033,-0.210
16.036,-0.205
16.039,-0.200
16.042,-0.180
16.044,-0.185
16.047,-0.180
16.050,-0.190
16.053,-0.195
16.056,-0.200
16.058,-0.210
16.061,-0.210
16.064,-0.205
16.067,-0.210
16.069,-0.190
16.072,-0.190
16.075,-0.170
16.078,-0.195
16.081,-0.195
16.083,-0.200
16.086,-0.210
16.089,-0.220
16.092,-0.235
16.094,-0.250
16.097,-0.240
16.100,-0.235
16.103,-0.225
16.106,-0.225
16.108,-0.225
16.111,-0.225
16.114,-0.225
16.117,-0.225
16.119,-0.235
16.122,-0.235
16.125,-0.250
16.128,-0.250
16.131,-0.240
16.133,-0.235
16.136,-0.230
16.139,-0.215
16.142,-0.215
16.144,-0.210
16.147,-0.220
16.150,-0.215
16.153,-0.230
16.156,-0.235
16.158,-0.235
16.161,-0.245
16.164,-0.225
16.167,-0.230
16.169,-0.220
16.172,-0.215
16.175,-0.215
16.178,-0.205
16.181,-0.210
16.183,-0.205
16.186,-0.220
16.189,-0.220
16.192,-0.210
16.194,-0.200
16.197,-0.190
16.200,-0.175
16.203,-0.175
16.206,-0.190
16.208,-0.225
16.211,-0.275
16.214,-0.360
16.217,-0.460
16.219,-0.565
16.222,-0.640
16.225,-0.675
16.228,-0.680
16.231,-0.635
16.233,-0.555
16.236,-0.440
16.239,-0.350
16.242,-0.255
16.244,-0.215
16.247,-0.185
16.250,-0.185
16.253,-0.205
16.256,-0.240
16.258,-0.265
16.261,-0.280
16.264,-0.275
16.267,-0.275
16.269,-0.235
16.272,-0.200
16.275,-0.170
16.278,-0.150
16.281,-0.140
16.283,-0.155
16.286,-0.160
16.289,-0.170
16.292,-0.185
16.294,-0.190
16.297,-0.180
16.300,-0.170
16.303,-0.175
16.306,-0.165
16.308,-0.165
16.311,-0.160
16.314,-0.165
16.317,-0.170
16.319,-0.170
16.322,-0.185
16.325,-0.185
16.328,-0.195
16.331,-0.180
16.333,-0.190
16.336,-0.180
16.339,-0.170
16.342,-0.160
16.344,-0.180
16.347,-0.185
16.350,-0.180
16.353,-0.180
16.356,-0.190
16.358,-0.195
16.361,-0.200
16.364,-0.200
16.367,-0.195
16.369,-0.185
16.372,-0.180
16.375,-0.180
16.378,-0.170
16.381,-0.185
16.383,-0.180
16.386,-0.185
16.389,-0.200
16.392,-0.205
16.394,-0.200
16.397,-0.200
16.400,-0.195
16.403,-0.180
16.406,-0.175
16.408,-0.175
16.411,-0.175
16.414,-0.185
16.417,-0.175
16.419,-0.200
16.422,-0.200
16.425,-0.210
16.428,-0.210
16.431,-0.210
16.433,-0.210
16.436,-0.190
16.439,-0.195
16.442,-0.190
16.444,-0.190
16.447,-0.200
16.450,-0.200
16.453,-0.215
16.456,-0.210
16.458,-0.215
16.461,-0.215
16.464,-0.215
16.467,-0.220
16.469,-0.205
16.472,-0.200
16.475,-0.190
16.478,-0.185
16.481,-0.195
16.483,-0.185
16.486,-0.210
16.489,-0.215
16.492,-0.230
16.494,-0.230
16.497,-0.215
16.500,-0.215
16.503,-0.210
16.506,-0.200
16.508,-0.200
16.511,-0.190
16.514,-0.210
16.517,-0.205
16.519,-0.215
16.522,-0.225
16.525,-0.230
16.528,-0.225
16.531,-0.220
16.533,-0.240
16.536,-0.230
16.539,-0.240
16.542,-0.225
16.544,-0.215
16.547,-0.225
16.550,-0.230
16.553,-0.235
16.556,-0.240
16.558,-0.250
16.561,-0.240
16.564,-0.235
16.567,-0.230
16.569,-0.225
16.572,-0.220
16.575,-0.205
16.578,-0.210
16.581,-0.210
16.583,-0.220
16.586,-0.215
16.589,-0.230
16.592,-0.230
16.594,-0.230
16.597,-0.220
16.600,-0.215
16.603,-0.220
16.606,-0.195
16.608,-0.190
16.611,-0.185
16.614,-0.185
16.617,-0.190
16.619,-0.200
16.622,-0.200
16.625,-0.205
16.628,-0.210
16.631,-0.200
16.633,-0.200
16.636,-0.195
16.639,-0.165
16.642,-0.170
16.644,-0.165
16.647,-0.170
16.650,-0.175
16.653,-0.180
16.656,-0.185
16.658,-0.190
16.661,-0.185
16.664,-0.185
16.667,-0.180
16.669,-0.175
16.672,-0.165
16.675,-0.160
16.678,-0.170
16.681,-0.155
16.683,-0.170
16.686,-0.170
16.689,-0.175
16.692,-0.175
16.694,-0.175
16.697,-0.165
16.700,-0.175
16.703,-0.175
16.706,-0.155
16.708,-0.150
16.711,-0.150
16.714,-0.165
16.717,-0.145
16.719,-0.170
16.722,-0.180
16.725,-0.200
16.728,-0.185
16.731,-0.180
16.733,-0.175
16.736,-0.165
16.739,-0.160
16.742,-0.160
16.744,-0.150
16.747,-0.160
16.750,-0.165
16.753,-0.175
16.756,-0.180
16.758,-0.200
16.761,-0.205
16.764,-0.190
16.767,-0.180
16.769,-0.180
16.772,-0.165
16.775,-0.170
16.778,-0.155
16.781,-0.175
16.783,-0.175
16.786,-0.185
16.789,-0.190
16.792,-0.195
16.794,-0.190
16.797,-0.195
16.800,-0.195
16.803,-0.185
16.806,-0.175
16.808,-0.165
16.811,-0.175
16.814,-0.175
16.817,-0.170
16.819,-0.180
16.822,-0.195
16.825,-0.195
16.828,-0.210
16.831,-0.190
16.833,-0.200
16.836,-0.190
16.839,-0.175
16.842,-0.170
16.844,-0.165
16.847,-0.170
16.850,-0.170
16.853,-0.175
16.856,-0.190
16.858,-0.190
16.861,-0.195
16.864,-0.190
16.867,-0.190
16.869,-0.170
16.872,-0.160
16.875,-0.135
16.878,-0.135
16.881,-0.140
16.883,-0.140
16.886,-0.140
16.889,-0.140
16.892,-0.150
16.894,-0.145
16.897,-0.145
16.900,-0.140
16.903,-0.135
16.906,-0.150
16.908,-0.150
16.911,-0.155
16.914,-0.180
16.917,-0.185
16.919,-0.190
16.922,-0.190
16.925,-0.185
16.928,-0.190
16.931,-0.185
16.933,-0.180
16.936,-0.180
16.939,-0.175
16.942,-0.175
16.944,-0.155
16.947,-0.160
16.950,-0.165
16.953,-0.180
16.956,-0.190
16.958,-0.195
16.961,-0.210
16.964,-0.210
16.967,-0.220
16.969,-0.210
16.972,-0.190
16.975,-0.190
16.978,-0.190
16.981,-0.195
16.983,-0.210
16.986,-0.215
16.989,-0.210
16.992,-0.230
16.994,-0.225
16.997,-0.220
17.000,-0.225
17.003,-0.220
17.006,-0.200
17.008,-0.200
17.011,-0.180
17.014,-0.205
17.017,-0.210
17.019,-0.205
17.022,-0.220
17.025,-0.225
17.028,-0.225
17.031,-0.220
17.033,-0.220
17.036,-0.215
17.039,-0.205
17.042,-0.210
17.044,-0.190
17.047,-0.210
17.050,-0.205
17.053,-0.215
17.056,-0.210
17.058,-0.220
17.061,-0.225
17.064,-0.205
17.067,-0.205
17.069,-0.190
17.072,-0.175
17.075,-0.155
17.078,-0.145
17.081,-0.170
17.083,-0.185
17.086,-0.220
17.089,-0.290
17.092,-0.350
17.094,-0.425
17.097,-0.520
17.100,-0.600
17.103,-0.655
17.106,-0.660
17.108,-0.630
17.111,-0.550
17.114,-0.470
17.117,-0.365
17.119,-0.275
17.122,-0.230
17.125,-0.210
17.128,-0.235
17.131,-0.240
17.133,-0.270
17.136,-0.275
17.139,-0.270
17.142,-0.245
17.144,-0.185
17.147,-0.175
17.150,-0.155
17.153,-0.160
17.156,-0.170
17.158,-0.180
17.161,-0.205
17.164,-0.200
17.167,-0.200
17.169,-0.185
17.172,-0.165
17.175,-0.160
17.178,-0.160
17.181,-0.165
17.183,-0.165
17.186,-0.180
17.189,-0.180
17.192,-0.200
17.194,-0.200
17.197,-0.190
17.200,-0.190
17.203,-0.190
17.206,-0.170
17.208,-0.175
17.211,-0.180
17.214,-0.185
17.217,-0.180
17.219,-0.185
17.222,-0.195
17.225,-0.205
17.228,-0.200
17.231,-0.200
17.233,-0.205
17.236,-0.185
17.239,-0.190
17.242,-0.185
17.244,-0.185
17.247,-0.190
17.250,-0.190
17.253,-0.190
17.256,-0.200
17.258,-0.215
17.261,-0.210
17.264,-0.210
17.267,-0.200
17.269,-0.205
17.272,-0.200
17.275,-0.205
17.278,-0.185
17.281,-0.190
17.283,-0.195
17.286,-0.215
17.289,-0.215
17.292,-0.215
17.294,-0.225
17.297,-0.215
17.300,-0.210
17.303,-0.205
17.306,-0.200
17.308,-0.190
17.311,-0.200
17.314,-0.205
17.317,-0.205
17.319,-0.210
17.322,-0.225
17.325,-0.230
17.328,-0.230
17.331,-0.220
17.333,-0.215
17.336,-0.205
17.339,-0.195
17.342,-0.195
17.344,-0.195
17.347,-0.195
17.350,-0.200
17.353,-0.220
17.356,-0.215
17.358,-0.225
17.361,-0.230
17.364,-0.225
17.367,-0.215
17.369,-0.215
17.372,-0.215
17.375,-0.210
17.378,-0.205
17.381,-0.200
17.383,-0.205
17.386,-0.215
17.389,-0.225
17.392,-0.225
17.394,-0.235
17.397,-0.240
17.400,-0.240
17.403,-0.220
17.406,-0.230
17.408,-0.215
17.411,-0.210
17.414,-0.215
17.417,-0.225
17.419,-0.230
17.422,-0.250
17.425,-0.250
17.428,-0.255
17.431,-0.240
17.433,-0.240
17.436,-0.235
17.439,-0.230
17.442,-0.220
17.444,-0.225
17.447,-0.220
17.450,-0.220
17.453,-0.225
17.456,-0.235
17.458,-0.240
17.461,-0.245
17.464,-0.240
17.467,-0.225
17.469,-0.225
17.472,-0.210
17.475,-0.210
17.478,-0.200
17.481,-0.205
17.483,-0.210
17.486,-0.220
17.489,-0.220
17.492,-0.220
17.494,-0.235
17.497,-0.220
17.500,-0.220
17.503,-0.215
17.506,-0.200
17.508,-0.195
17.511,-0.195
17.514,-0.200
17.517,-0.195
17.519,-0.205
17.522,-0.215
17.525,-0.215
17.528,-0.225
17.531,-0.215
17.533,-0.205
17.536,-0.195
17.539,-0.205
17.542,-0.185
17.544,-0.185
17.547,-0.185
17.550,-0.200
17.553,-0.200
17.556,-0.210
17.558,-0.220
17.561,-0.215
17.564,-0.210
17.567,-0.225
17.569,-0.195
17.572,-0.205
17.575,-0.195
17.578,-0.180
17.581,-0.195
17.583,-0.205
17.586,-0.205
17.589,-0.215
17.592,-0.215
17.594,-0.220
17.597,-0.210
17.600,-0.210
17.603,-0.205
17.606,-0.200
17.608,-0.205
17.611,-0.190
17.614,-0.195
17.617,-0.195
17.619,-0.205
17.622,-0.215
17.625,-0.225
17.628,-0.235
17.631,-0.230
17.633,-0.215
17.636,-0.220
17.639,-0.210
17.642,-0.200
17.644,-0.210
17.647,-0.210
17.650,-0.210
17.653,-0.225
17.656,-0.225
17.658,-0.230
17.661,-0.230
17.664,-0.250
17.667,-0.230
17.669,-0.230
17.672,-0.215
17.675,-0.215
17.678,-0.220
17.681,-0.225
17.683,-0.220
17.686,-0.230
17.689,-0.240
17.692,-0.250
17.694,-0.245
17.697,-0.245
17.700,-0.230
17.703,-0.230
17.706,-0.220
17.708,-0.225
17.711,-0.215
17.714,-0.225
17.717,-0.210
17.719,-0.230
17.722,-0.230
17.725,-0.235
17.728,-0.245
17.731,-0.240
17.733,-0.235
17.736,-0.230
17.739,-0.230
17.742,-0.220
17.744,-0.220
17.747,-0.220
17.750,-0.210
17.753,-0.225
17.756,-0.235
17.758,-0.245
17.761,-0.245
17.764,-0.245
17.767,-0.235
17.769,-0.235
17.772,-0.225
17.775,-0.220
17.778,-0.220
17.781,-0.220
17.783,-0.225
17.786,-0.230
17.789,-0.235
17.792,-0.240
17.794,-0.240
17.797,-0.235
17.800,-0.230
17.803,-0.210
17.806,-0.200
17.808,-0.190
17.811,-0.180
17.814,-0.175
17.817,-0.165
17.819,-0.170
17.822,-0.180
17.825,-0.180
17.828,-0.180
17.831,-0.185
17.833,-0.195
17.836,-0.195
17.839,-0.200
17.842,-0.210
17.844,-0.205
17.847,-0.215
17.850,-0.225
17.853,-0.225
17.856,-0.230
17.858,-0.235
17.861,-0.225
17.864,-0.225
17.867,-0.230
17.869,-0.225
17.872,-0.220
17.875,-0.215
17.878,-0.210
17.881,-0.200
17.883,-0.220
17.886,-0.220
17.889,-0.225
17.892,-0.230
17.894,-0.230
17.897,-0.255
17.900,-0.255
17.903,-0.255
17.906,-0.240
17.908,-0.250
17.911,-0.245
17.914,-0.245
17.917,-0.245
17.919,-0.245
17.922,-0.255
17.925,-0.270
17.928,-0.260
17.931,-0.270
17.933,-0.260
17.936,-0.260
17.939,-0.260
17.942,-0.245
17.944,-0.240
17.947,-0.235
17.950,-0.240
17.953,-0.240
17.956,-0.255
17.958,-0.250
17.961,-0.265
17.964,-0.260
17.967,-0.265
17.969,-0.255
17.972,-0.250
17.975,-0.240
17.978,-0.230
17.981,-0.235
17.983,-0.235
17.986,-0.250
17.989,-0.265
17.992,-0.255
17.994,-0.265
17.997,-0.280
18.000,-0.260
18.003,-0.245
18.006,-0.225
18.008,-0.210
18.011,-0.195
18.014,-0.195
18.017,-0.215
18.019,-0.260
18.022,-0.320
18.025,-0.380
18.028,-0.475
18.031,-0.565
18.033,-0.655
18.036,-0.715
18.039,-0.740
18.042,-0.725
18.044,-0.665
18.047,-0.600
18.050,-0.520
18.053,-0.430
18.056,-0.360
18.058,-0.325
18.061,-0.310
18.064,-0.305
18.067,-0.330
18.069,-0.350
18.072,-0.345
18.075,-0.330
18.078,-0.290
18.081,-0.255
18.083,-0.230
18.086,-0.205
18.089,-0.195
18.092,-0.190
18.094,-0.205
18.097,-0.215
18.100,-0.215
18.103,-0.205
18.106,-0.200
18.108,-0.195
18.111,-0.170
18.114,-0.180
18.117,-0.185
18.119,-0.200
18.122,-0.205
18.125,-0.205
18.128,-0.215
18.131,-0.215
18.133,-0.210
18.136,-0.210
18.139,-0.200
18.142,-0.190
18.144,-0.185
18.147,-0.185
18.150,-0.190
18.153,-0.205
18.156,-0.200
18.158,-0.210
18.161,-0.225
18.164,-0.220
18.167,-0.225
18.169,-0.210
18.172,-0.200
18.175,-0.200
18.178,-0.180
18.181,-0.185
18.183,-0.200
18.186,-0.205
18.189,-0.215
18.192,-0.215
18.194,-0.235
18.197,-0.225
18.200,-0.225
18.203,-0.210
18.206,-0.215
18.208,-0.190
18.211,-0.195
18.214,-0.195
18.217,-0.200
18.219,-0.210
18.222,-0.210
18.225,-0.230
18.228,-0.230
18.231,-0.230
18.233,-0.230
18.236,-0.225
18.239,-0.215
18.242,-0.195
18.244,-0.195
18.247,-0.215
18.250,-0.215
18.253,-0.210
18.256,-0.220
18.258,-0.220
18.261,-0.245
18.264,-0.225
18.267,-0.230
18.269,-0.220
18.272,-0.215
18.275,-0.205
18.278,-0.195
18.281,-0.200
18.283,-0.210
18.286,-0.220
18.289,-0.215
18.292,-0.235
18.294,-0.230
18.297,-0.235
18.300,-0.230
18.303,-0.220
18.306,-0.230
18.308,-0.215
18.311,-0.205
18.314,-0.195
18.317,-0.220
18.319,-0.210
18.322,-0.225
18.325,-0.240
18.328,-0.235
18.331,-0.225
18.333,-0.235
18.336,-0.230
18.339,-0.235
18.342,-0.215
18.344,-0.205
18.347,-0.215
18.350,-0.230
18.353,-0.230
18.356,-0.230
18.358,-0.245
18.361,-0.240
18.364,-0.250
18.367,-0.245
18.369,-0.250
18.372,-0.230
18.375,-0.220
18.378,-0.215
18.381,-0.230
18.383,-0.245
18.386,-0.240
18.389,-0.240
18.392,-0.260
18.394,-0.255
18.397,-0.260
18.400,-0.255
18.403,-0.255
18.406,-0.245
18.408,-0.240
18.411,-0.225
18.414,-0.230
18.417,-0.240
18.419,-0.230
18.422,-0.230
18.425,-0.245
18.428,-0.245
18.431,-0.255
18.433,-0.245
18.436,-0.230
18.439,-0.240
18.442,-0.225
18.444,-0.205
18.447,-0.200
18.450,-0.215
18.453,-0.220
18.456,-0.230
18.458,-0.240
18.461,-0.230
18.464,-0.230
18.467,-0.225
18.469,-0.220
18.472,-0.210
18.475,-0.215
18.478,-0.200
18.481,-0.200
18.483,-0.205
18.486,-0.215
18.489,-0.210
18.492,-0.210
18.494,-0.230
18.497,-0.230
18.500,-0.225
18.503,-0.210
18.506,-0.200
18.508,-0.190
18.511,-0.200
18.514,-0.195
18.517,-0.210
18.519,-0.200
18.522,-0.225
18.525,-0.215
18.528,-0.225
18.531,-0.230
18.533,-0.215
18.536,-0.215
18.539,-0.210
18.542,-0.200
18.544,-0.195
18.547,-0.195
18.550,-0.205
18.553,-0.215
18.556,-0.220
18.558,-0.220
18.561,-0.230
18.564,-0.220
18.567,-0.215
18.569,-0.215
18.572,-0.210
18.575,-0.200
18.578,-0.200
18.581,-0.200
18.583,-0.215
18.586,-0.210
18.589,-0.215
18.592,-0.220
18.594,-0.225
18.597,-0.230
18.600,-0.225
18.603,-0.210
18.606,-0.210
18.608,-0.215
18.611,-0.210
18.614,-0.195
18.617,-0.210
18.619,-0.210
18.622,-0.230
18.625,-0.235
18.628,-0.240
18.631,-0.245
18.633,-0.240
18.636,-0.230
18.639,-0.215
18.642,-0.215
18.644,-0.210
18.647,-0.205
18.650,-0.205
18.653,-0.220
18.656,-0.240
18.658,-0.235
18.661,-0.250
18.664,-0.250
18.667,-0.245
18.669,-0.240
18.672,-0.230
18.675,-0.220
18.678,-0.220
18.681,-0.220
18.683,-0.225
18.686,-0.220
18.689,-0.240
18.692,-0.235
18.694,-0.240
18.697,-0.240
18.700,-0.235
18.703,-0.230
18.706,-0.225
18.708,-0.230
18.711,-0.215
18.714,-0.220
18.717,-0.225
18.719,-0.215
18.722,-0.230
18.725,-0.235
18.728,-0.240
18.731,-0.245
18.733,-0.240
18.736,-0.240
18.739,-0.225
18.742,-0.225
18.744,-0.215
18.747,-0.215
18.750,-0.225
18.753,-0.230
18.756,-0.230
18.758,-0.235
18.761,-0.245
18.764,-0.240
18.767,-0.235
18.769,-0.230
18.772,-0.220
18.775,-0.215
18.778,-0.220
18.781,-0.210
18.783,-0.220
18.786,-0.220
18.789,-0.240
18.792,-0.230
18.794,-0.240
18.797,-0.240
18.800,-0.235
18.803,-0.240
18.806,-0.215
18.808,-0.215
18.811,-0.195
18.814,-0.195
18.817,-0.185
18.819,-0.185
18.822,-0.180
18.825,-0.180
18.828,-0.180
18.831,-0.175
18.833,-0.180
18.836,-0.160
18.839,-0.145
18.842,-0.150
18.844,-0.160
18.847,-0.155
18.850,-0.180
18.853,-0.200
18.856,-0.230
18.858,-0.230
18.861,-0.245
18.864,-0.245
18.867,-0.225
18.869,-0.215
18.872,-0.205
18.875,-0.190
18.878,-0.200
18.881,-0.200
18.883,-0.205
18.886,-0.215
18.889,-0.220
18.892,-0.215
18.894,-0.230
18.897,-0.230
18.900,-0.230
18.903,-0.230
18.906,-0.225
18.908,-0.230
18.911,-0.225
18.914,-0.225
18.917,-0.235
18.919,-0.240
18.922,-0.245
18.925,-0.250
18.928,-0.255
18.931,-0.255
18.933,-0.245
18.936,-0.245
18.939,-0.245
18.942,-0.225
18.944,-0.235
18.947,-0.220
18.950,-0.230
18.953,-0.235
18.956,-0.240
18.958,-0.255
18.961,-0.265
18.964,-0.255
18.967,-0.245
18.969,-0.245
18.972,-0.230
18.975,-0.230
18.978,-0.230
18.981,-0.220
18.983,-0.220
18.986,-0.230
18.989,-0.235
18.992,-0.245
18.994,-0.245
18.997,-0.245
19.000,-0.235
19.003,-0.230
19.006,-0.220
19.008,-0.185
19.011,-0.180
19.014,-0.155
19.017,-0.175
19.019,-0.215
19.022,-0.270
19.025,-0.335
19.028,-0.430
19.031,-0.525
19.033,-0.620
19.036,-0.695
19.039,-0.730
19.042,-0.730
19.044,-0.690
19.047,-0.605
19.050,-0.530
19.053,-0.435
19.056,-0.345
19.058,-0.305
19.061,-0.280
19.064,-0.275
19.067,-0.280
19.069,-0.320
19.072,-0.320
19.075,-0.295
19.078,-0.255
19.081,-0.205
19.083,-0.180
19.086,-0.165
19.089,-0.165
19.092,-0.175
19.094,-0.170
19.097,-0.190
19.100,-0.190
19.103,-0.170
19.106,-0.170
19.108,-0.165
19.111,-0.155
19.114,-0.145
19.117,-0.160
19.119,-0.165
19.122,-0.175
19.125,-0.180
19.128,-0.180
19.131,-0.180
19.133,-0.165
19.136,-0.175
19.139,-0.175
19.142,-0.165
19.144,-0.155
19.147,-0.150
19.150,-0.160
19.153,-0.160
19.156,-0.160
19.158,-0.170
19.161,-0.180
19.164,-0.175
19.167,-0.175
19.169,-0.170
19.172,-0.165
19.175,-0.150
19.178,-0.145
19.181,-0.145
19.183,-0.165
19.186,-0.155
19.189,-0.170
19.192,-0.180
19.194,-0.170
19.197,-0.180
19.200,-0.175
19.203,-0.170
19.206,-0.165
19.208,-0.160
19.211,-0.160
19.214,-0.160
19.217,-0.165
19.219,-0.155
19.222,-0.175
19.225,-0.170
19.228,-0.180
19.231,-0.185
19.233,-0.175
19.236,-0.175
19.239,-0.160
19.242,-0.165
19.244,-0.145
19.247,-0.160
19.250,-0.155
19.253,-0.160
19.256,-0.165
19.258,-0.170
19.261,-0.175
19.264,-0.185
19.267,-0.170
19.269,-0.175
19.272,-0.170
19.275,-0.155
19.278,-0.150
19.281,-0.150
19.283,-0.160
19.286,-0.165
19.289,-0.170
19.292,-0.180
19.294,-0.195
19.297,-0.190
19.300,-0.180
19.303,-0.185
19.306,-0.180
19.308,-0.170
19.311,-0.160
19.314,-0.165
19.317,-0.160
19.319,-0.165
19.322,-0.175
19.325,-0.180
19.328,-0.185
19.331,-0.190
19.333,-0.185
19.336,-0.185
19.339,-0.170
19.342,-0.180
19.344,-0.160
19.347,-0.160
19.350,-0.170
19.353,-0.175
19.356,-0.175
19.358,-0.185
19.361,-0.200
19.364,-0.195
19.367,-0.195
19.369,-0.190
19.372,-0.185
19.375,-0.185
19.378,-0.185
19.381,-0.185
19.383,-0.175
19.386,-0.185
19.389,-0.200
19.392,-0.200
19.394,-0.195
19.397,-0.205
19.400,-0.195
19.403,-0.195
19.406,-0.190
19.408,-0.185
19.411,-0.170
19.414,-0.165
19.417,-0.165
19.419,-0.175
19.422,-0.170
19.425,-0.180
19.428,-0.170
19.431,-0.185
19.433,-0.180
19.436,-0.175
19.439,-0.170
19.442,-0.145
19.444,-0.145
19.447,-0.130
19.450,-0.140
19.453,-0.150
19.456,-0.155
19.458,-0.150
19.461,-0.170
19.464,-0.160
19.467,-0.160
19.469,-0.160
19.472,-0.140
19.475,-0.140
19.478,-0.140
19.481,-0.130
19.483,-0.145
19.486,-0.140
19.489,-0.145
19.492,-0.140
19.494,-0.165
19.497,-0.160
19.500,-0.160
19.503,-0.155
19.506,-0.155
19.508,-0.135
19.511,-0.135
19.514,-0.120
19.517,-0.135
19.519,-0.125
19.522,-0.140
19.525,-0.145
19.528,-0.160
19.531,-0.155
19.533,-0.155
19.536,-0.145
19.539,-0.140
19.542,-0.135
19.544,-0.125
19.547,-0.120
19.550,-0.135
19.553,-0.140
19.556,-0.140
19.558,-0.155
19.561,-0.165
19.564,-0.155
19.567,-0.150
19.569,-0.150
19.572,-0.140
19.575,-0.145
19.578,-0.140
19.581,-0.130
19.583,-0.125
19.586,-0.130
19.589,-0.140
19.592,-0.150
19.594,-0.155
19.597,-0.165
19.600,-0.155
19.603,-0.160
19.606,-0.145
19.608,-0.150
19.611,-0.140
19.614,-0.130
19.617,-0.145
19.619,-0.150
19.622,-0.165
19.625,-0.140
19.628,-0.160
19.631,-0.175
19.633,-0.160
19.636,-0.165
19.639,-0.160
19.642,-0.155
19.644,-0.140
19.647,-0.135
19.650,-0.135
19.653,-0.150
19.656,-0.160
19.658,-0.150
19.661,-0.170
19.664,-0.175
19.667,-0.160
19.669,-0.155
19.672,-0.140
19.675,-0.145
19.678,-0.145
19.681,-0.135
19.683,-0.140
19.686,-0.145
19.689,-0.155
19.692,-0.155
19.694,-0.155
19.697,-0.165
19.700,-0.150
19.703,-0.150
19.706,-0.140
19.708,-0.130
19.711,-0.115
19.714,-0.100
19.717,-0.110
19.719,-0.110
19.722,-0.105
19.725,-0.105
19.728,-0.100
19.731,-0.105
19.733,-0.095
19.736,-0.100
19.739,-0.080
19.742,-0.080
19.744,-0.090
19.747,-0.100
19.750,-0.125
19.753,-0.145
19.756,-0.160
19.758,-0.150
19.761,-0.155
19.764,-0.155
19.767,-0.140
19.769,-0.135
19.772,-0.145
19.775,-0.135
19.778,-0.135
19.781,-0.130
19.783,-0.130
19.786,-0.130
19.789,-0.145
19.792,-0.155
19.794,-0.160
19.797,-0.170
19.800,-0.160
19.803,-0.175
19.806,-0.165
19.808,-0.160
19.811,-0.145
19.814,-0.150
19.817,-0.155
19.819,-0.165
19.822,-0.175
19.825,-0.165
19.828,-0.175
19.831,-0.180
19.833,-0.180
19.836,-0.165
19.839,-0.165
19.842,-0.145
19.844,-0.145
19.847,-0.140
19.850,-0.150
19.853,-0.155
19.856,-0.160
19.858,-0.165
19.861,-0.170
19.864,-0.170
19.867,-0.180
19.869,-0.165
19.872,-0.155
19.875,-0.150
19.878,-0.145
19.881,-0.150
19.883,-0.145
19.886,-0.150
19.889,-0.155
19.892,-0.170
19.894,-0.165
19.897,-0.165
19.900,-0.150
19.903,-0.130
19.906,-0.115
19.908,-0.105
19.911,-0.110
19.914,-0.135
19.917,-0.180
19.919,-0.230
19.922,-0.295
19.925,-0.365
19.928,-0.455
19.931,-0.530
19.933,-0.575
19.936,-0.595
19.939,-0.575
19.942,-0.525
19.944,-0.435
19.947,-0.335
19.950,-0.245
19.953,-0.175
19.956,-0.125
